GeneID	GO_ID
Sco04g04340.1	33208|Metazoa
Sco17g04290.1	33208|Metazoa
Sco18g04000.1	33208|Metazoa
Sco06g07440.1	33154|Opisthokonta
Sco05g05250.1	33208|Metazoa
Sco13g00300.1	33208|Metazoa
Sco16g07010.1	33208|Metazoa
Sco08g07870.1	33208|Metazoa
Sco02g00590.1	33208|Metazoa
Sco11g11590.1	33208|Metazoa
Sco10g03200.1	33208|Metazoa
Sco19g05150.1	33208|Metazoa
Sco12g01990.1	33208|Metazoa
Sco17g04790.1	33208|Metazoa
Sco15g04020.1	33208|Metazoa
Sco12g05730.1	33208|Metazoa
Sco17g07750.1	33208|Metazoa
Sco16g10810.1	33208|Metazoa
Sco06g07190.1	33208|Metazoa
Sco17g13640.1	33208|Metazoa
Sco04g06260.1	33208|Metazoa
Sco02g05560.1	33208|Metazoa
Sco14g08260.1	2759|Eukaryota
Sco17g07950.1	33208|Metazoa
Sco01g09580.1	33208|Metazoa
Sco07g02220.1	33208|Metazoa
Sco11g00590.1	33208|Metazoa
Sco03g02110.1	33208|Metazoa
Sco16g08050.1	33208|Metazoa
Sco14g14420.1	33208|Metazoa
Sco13g13000.1	33208|Metazoa
Sco06g10530.1	33208|Metazoa
Sco04g08260.1	33208|Metazoa
Sco16g01930.1	33208|Metazoa
Sco01g07950.1	33208|Metazoa
Sco08g08050.1	33208|Metazoa
Sco13g14560.1	33208|Metazoa
Sco19g07040.1	33208|Metazoa
Sco17g12830.1	33208|Metazoa
Sco02g02570.1	33208|Metazoa
Sco16g06660.1	2759|Eukaryota
Sco01g10490.1	33208|Metazoa
Sco12g15740.1	33208|Metazoa
Sco13g02270.1	33208|Metazoa
Sco06g05990.1	33208|Metazoa
Sco12g07060.1	33208|Metazoa
Sco05g10910.1	33208|Metazoa
Sco05g10080.1	33208|Metazoa
Sco11g05110.1	33208|Metazoa
Sco16g00850.1	33208|Metazoa
Sco17g19050.1	33208|Metazoa
Sco15g06570.1	33208|Metazoa
Sco00g00010.1	33208|Metazoa
Sco19g05080.1	33208|Metazoa
Sco02g04170.1	33208|Metazoa
Sco17g18760.1	33208|Metazoa
Sco17g05480.1	33208|Metazoa
Sco15g02540.1	33208|Metazoa
Sco03g07610.1	33208|Metazoa
Sco09g05990.1	33208|Metazoa
Sco17g12040.1	33208|Metazoa
Sco09g00950.1	33208|Metazoa
Sco19g10190.1	33208|Metazoa
Sco01g07000.1	33208|Metazoa
Sco12g11220.1	33208|Metazoa
Sco11g00420.1	33208|Metazoa
Sco17g13120.1	33208|Metazoa
Sco17g12320.1	33208|Metazoa
Sco04g10260.1	33208|Metazoa
Sco11g00300.1	33208|Metazoa
Sco03g03570.1	33208|Metazoa
Sco18g02230.1	33208|Metazoa
Sco15g08670.1	33208|Metazoa
Sco12g05520.1	33208|Metazoa
Sco03g11320.1	33208|Metazoa
Sco06g08680.1	33208|Metazoa
Sco00g00049.1	33208|Metazoa
Sco06g03580.1	2759|Eukaryota
Sco16g02120.1	33090|Viridiplantae
Sco03g11600.1	33208|Metazoa
Sco06g02150.1	33208|Metazoa
Sco11g00740.1	33208|Metazoa
Sco17g15930.1	33208|Metazoa
Sco17g13090.1	33208|Metazoa
Sco10g03410.1	33208|Metazoa
Sco04g03690.1	33208|Metazoa
Sco06g02960.1	33208|Metazoa
Sco02g05390.1	33208|Metazoa
Sco04g03160.1	33208|Metazoa
Sco16g11540.1	33208|Metazoa
Sco05g07330.1	33208|Metazoa
Sco16g12930.1	33208|Metazoa
Sco10g01840.1	33208|Metazoa
Sco15g08610.1	33208|Metazoa
Sco04g01000.1	33208|Metazoa
Sco10g03420.1	33208|Metazoa
Sco02g10090.1	2759|Eukaryota
Sco10g02570.1	33208|Metazoa
Sco06g01440.1	33208|Metazoa
Sco06g10580.1	33208|Metazoa
Sco02g07740.1	33208|Metazoa
Sco08g05080.1	33208|Metazoa
Sco12g07520.1	33208|Metazoa
Sco14g16130.1	33208|Metazoa
Sco04g00160.1	33208|Metazoa
Sco18g02590.1	33208|Metazoa
Sco19g01640.1	33208|Metazoa
Sco17g02810.1	33208|Metazoa
Sco02g04830.1	33208|Metazoa
Sco12g06730.1	33208|Metazoa
Sco12g04540.1	33208|Metazoa
Sco06g11980.1	33208|Metazoa
Sco03g06380.1	33208|Metazoa
Sco12g05790.1	33208|Metazoa
Sco05g10000.1	33208|Metazoa
Sco17g01540.1	33208|Metazoa
Sco14g15790.1	2759|Eukaryota
Sco18g09400.1	33208|Metazoa
Sco02g06800.1	33154|Opisthokonta
Sco16g07610.1	33208|Metazoa
Sco19g13690.1	2759|Eukaryota
Sco10g02240.1	33208|Metazoa
Sco04g03300.1	33208|Metazoa
Sco14g10900.1	33208|Metazoa
Sco19g04820.1	33208|Metazoa
Sco06g06220.1	33208|Metazoa
Sco17g09520.1	33208|Metazoa
Sco17g01180.1	33208|Metazoa
Sco03g01620.1	33208|Metazoa
Sco14g15480.1	33208|Metazoa
Sco14g03110.1	33208|Metazoa
Sco13g04900.1	33208|Metazoa
Sco01g10820.1	33208|Metazoa
Sco12g09320.1	33208|Metazoa
Sco19g09940.1	33208|Metazoa
Sco06g10380.1	33208|Metazoa
Sco14g01300.1	33208|Metazoa
Sco18g04040.1	2759|Eukaryota
Sco11g07000.1	33208|Metazoa
Sco06g02430.1	33208|Metazoa
Sco07g02680.1	33208|Metazoa
Sco09g01260.1	33208|Metazoa
Sco04g02540.1	33208|Metazoa
Sco15g11390.1	33208|Metazoa
Sco03g05130.1	33208|Metazoa
Sco02g01190.1	33208|Metazoa
Sco05g11670.1	33208|Metazoa
Sco18g03530.1	33208|Metazoa
Sco06g11210.1	33208|Metazoa
Sco14g02960.1	33208|Metazoa
Sco03g02970.1	33154|Opisthokonta
Sco05g09040.1	33208|Metazoa
Sco07g00740.1	33208|Metazoa
Sco03g11790.1	33208|Metazoa
Sco03g10880.1	33208|Metazoa
Sco13g04080.1	33208|Metazoa
Sco12g11660.1	33208|Metazoa
Sco04g06200.1	33208|Metazoa
Sco03g01300.1	33208|Metazoa
Sco11g02340.1	33208|Metazoa
Sco11g01390.1	33208|Metazoa
Sco17g14240.1	33208|Metazoa
Sco16g03580.1	33208|Metazoa
Sco11g06630.1	33208|Metazoa
Sco12g06690.1	33208|Metazoa
Sco01g01450.1	33208|Metazoa
Sco02g07650.1	33208|Metazoa
Sco15g02080.1	33208|Metazoa
Sco19g12780.1	33208|Metazoa
Sco14g03700.1	33208|Metazoa
Sco07g04610.1	33208|Metazoa
Sco11g08960.1	33208|Metazoa
Sco14g13530.1	1236|Gammaproteobacteria
Sco16g08680.1	33208|Metazoa
Sco13g08670.1	33208|Metazoa
Sco03g02700.1	33208|Metazoa
Sco08g02930.1	33208|Metazoa
Sco05g00170.1	33208|Metazoa
Sco08g05530.1	33208|Metazoa
Sco10g03740.1	33208|Metazoa
Sco06g03810.1	33208|Metazoa
Sco03g00510.1	33208|Metazoa
Sco16g03240.1	33208|Metazoa
Sco15g05020.1	33208|Metazoa
Sco07g00180.1	33208|Metazoa
Sco14g10030.1	33208|Metazoa
Sco04g07760.1	33208|Metazoa
Sco05g00300.1	33208|Metazoa
Sco09g04240.1	33208|Metazoa
Sco04g02770.1	33208|Metazoa
Sco03g03720.1	33208|Metazoa
Sco04g04730.1	33208|Metazoa
Sco13g00330.1	33208|Metazoa
Sco02g06390.1	33208|Metazoa
Sco19g16800.1	4751|Fungi
Sco00g00015.1	33208|Metazoa
Sco09g05430.1	33208|Metazoa
Sco01g07150.1	33208|Metazoa
Sco14g10530.1	33208|Metazoa
Sco16g11180.1	33208|Metazoa
Sco07g00310.1	33208|Metazoa
Sco13g13430.1	33208|Metazoa
Sco14g08800.1	33208|Metazoa
Sco09g03580.1	33208|Metazoa
Sco14g00930.1	33208|Metazoa
Sco08g04720.1	33208|Metazoa
Sco02g00940.1	33208|Metazoa
Sco17g10300.1	33208|Metazoa
Sco06g02120.1	33208|Metazoa
Sco01g09420.1	33208|Metazoa
Sco10g02490.1	33208|Metazoa
Sco13g12540.1	33208|Metazoa
Sco03g06830.1	33208|Metazoa
Sco04g03570.1	33208|Metazoa
Sco07g08420.1	33208|Metazoa
Sco16g00680.1	33208|Metazoa
Sco04g01990.1	33208|Metazoa
Sco11g12530.1	33208|Metazoa
Sco17g19830.1	6500.XP_005091666.1|-
Sco08g07890.1	33208|Metazoa
Sco17g01400.1	33208|Metazoa
Sco01g09980.1	33208|Metazoa
Sco01g08340.1	33208|Metazoa
Sco16g04990.1	33208|Metazoa
Sco01g04710.1	33208|Metazoa
Sco13g12570.1	33208|Metazoa
Sco19g02970.1	33208|Metazoa
Sco13g07650.1	33208|Metazoa
Sco14g01720.1	33208|Metazoa
Sco13g14430.1	33208|Metazoa
Sco16g00870.1	33208|Metazoa
Sco12g01150.1	33208|Metazoa
Sco11g01020.1	33208|Metazoa
Sco04g02960.1	33208|Metazoa
Sco06g06480.1	33208|Metazoa
Sco04g05700.1	33208|Metazoa
Sco08g00730.1	33208|Metazoa
Sco01g02180.1	33208|Metazoa
Sco14g13920.1	2759|Eukaryota
Sco19g05500.1	33208|Metazoa
Sco06g00800.1	33208|Metazoa
Sco03g06250.1	33208|Metazoa
Sco13g01010.1	35493|Streptophyta
Sco05g03590.1	33208|Metazoa
Sco19g10040.1	33208|Metazoa
Sco01g08710.1	33208|Metazoa
Sco05g05090.1	33208|Metazoa
Sco12g00240.1	33208|Metazoa
Sco17g02830.1	33208|Metazoa
Sco07g10890.1	33208|Metazoa
Sco11g11860.1	33208|Metazoa
Sco12g07220.1	33208|Metazoa
Sco08g01420.1	33208|Metazoa
Sco15g10670.1	91061|Bacilli
Sco06g11700.1	33208|Metazoa
Sco18g00760.1	2759|Eukaryota
Sco12g10710.1	33208|Metazoa
Sco06g10900.1	33208|Metazoa
Sco11g05090.1	33208|Metazoa
Sco02g07170.1	33208|Metazoa
Sco06g09650.1	2759|Eukaryota
Sco04g04350.1	33208|Metazoa
Sco12g09120.1	33208|Metazoa
Sco14g06630.1	33208|Metazoa
Sco16g00230.1	33208|Metazoa
Sco19g08420.1	33208|Metazoa
Sco17g20490.1	33208|Metazoa
Sco06g06370.1	33208|Metazoa
Sco18g04410.1	33208|Metazoa
Sco07g06350.1	33208|Metazoa
Sco19g11490.1	33208|Metazoa
Sco03g12080.1	33208|Metazoa
Sco11g07050.1	2759|Eukaryota
Sco03g05620.1	33208|Metazoa
Sco03g09240.1	33208|Metazoa
Sco17g17090.1	33208|Metazoa
Sco16g08600.1	33208|Metazoa
Sco16g12940.1	33208|Metazoa
Sco07g09120.1	33208|Metazoa
Sco11g06040.1	33208|Metazoa
Sco09g00160.1	4751|Fungi
Sco17g03810.1	33208|Metazoa
Sco17g16980.1	33208|Metazoa
Sco12g01430.1	33208|Metazoa
Sco05g09420.1	33208|Metazoa
Sco09g02280.1	33208|Metazoa
Sco19g05950.1	33208|Metazoa
Sco07g08620.1	33208|Metazoa
Sco03g05560.1	33208|Metazoa
Sco18g07840.1	33208|Metazoa
Sco16g07020.1	33208|Metazoa
Sco06g05620.1	33208|Metazoa
Sco11g12420.1	33208|Metazoa
Sco15g13420.1	33208|Metazoa
Sco07g09040.1	33208|Metazoa
Sco12g01090.1	33208|Metazoa
Sco16g13970.1	33208|Metazoa
Sco07g09990.1	33208|Metazoa
Sco17g11570.1	33208|Metazoa
Sco14g04170.1	33208|Metazoa
Sco01g06480.1	33208|Metazoa
Sco10g02310.1	33208|Metazoa
Sco04g05040.1	33208|Metazoa
Sco14g05990.1	33208|Metazoa
Sco17g03740.1	2759|Eukaryota
Sco12g04160.1	33208|Metazoa
Sco16g05220.1	33208|Metazoa
Sco07g08600.1	33208|Metazoa
Sco18g03740.1	33208|Metazoa
Sco12g01010.1	33208|Metazoa
Sco05g02070.1	33208|Metazoa
Sco05g02460.1	33208|Metazoa
Sco15g07650.1	33208|Metazoa
Sco14g13480.1	33208|Metazoa
Sco08g07580.1	33208|Metazoa
Sco17g15460.1	2759|Eukaryota
Sco15g08440.1	33208|Metazoa
Sco11g08620.1	33208|Metazoa
Sco11g03080.1	33208|Metazoa
Sco07g07310.1	33208|Metazoa
Sco17g17990.1	33208|Metazoa
Sco11g08020.1	33208|Metazoa
Sco07g00490.1	33208|Metazoa
Sco01g02100.1	33208|Metazoa
Sco18g05770.1	33208|Metazoa
Sco13g08710.1	33208|Metazoa
Sco13g15420.1	33208|Metazoa
Sco05g05830.1	33208|Metazoa
Sco12g11710.1	33208|Metazoa
Sco17g03190.1	33208|Metazoa
Sco14g00470.1	33208|Metazoa
Sco03g06330.1	33208|Metazoa
Sco03g11700.1	33208|Metazoa
Sco10g01330.1	33208|Metazoa
Sco02g04410.1	2759|Eukaryota
Sco18g04580.1	33208|Metazoa
Sco16g03880.1	33208|Metazoa
Sco04g07640.1	33208|Metazoa
Sco12g13550.1	33208|Metazoa
Sco01g11100.1	33208|Metazoa
Sco13g04140.1	33208|Metazoa
Sco16g00220.1	33208|Metazoa
Sco17g10670.1	33208|Metazoa
Sco16g02300.1	33208|Metazoa
Sco01g00280.1	33208|Metazoa
Sco05g03110.1	33208|Metazoa
Sco14g04010.1	33208|Metazoa
Sco10g00290.1	33208|Metazoa
Sco13g12480.1	33208|Metazoa
Sco15g10750.1	33208|Metazoa
Sco01g00660.1	33208|Metazoa
Sco18g06850.1	33208|Metazoa
Sco03g10580.1	33208|Metazoa
Sco04g00150.1	33208|Metazoa
Sco05g03340.1	33208|Metazoa
Sco13g08260.1	33208|Metazoa
Sco03g02410.1	33208|Metazoa
Sco06g13070.1	33208|Metazoa
Sco18g05710.1	33208|Metazoa
Sco01g09550.1	33208|Metazoa
Sco16g04980.1	33208|Metazoa
Sco03g01450.1	33208|Metazoa
Sco08g07460.1	33208|Metazoa
Sco05g06270.1	33208|Metazoa
Sco13g01820.1	33208|Metazoa
Sco07g04390.1	33208|Metazoa
Sco09g03170.1	33208|Metazoa
Sco01g06370.1	33208|Metazoa
Sco05g05530.1	33208|Metazoa
Sco17g01150.1	33208|Metazoa
Sco16g10800.1	33208|Metazoa
Sco12g09890.1	33208|Metazoa
Sco06g01830.1	33208|Metazoa
Sco03g10860.1	33208|Metazoa
Sco13g10020.1	33208|Metazoa
Sco04g00050.1	2759|Eukaryota
Sco15g01330.1	33208|Metazoa
Sco01g02670.1	33208|Metazoa
Sco11g07520.1	2759|Eukaryota
Sco04g07260.1	33208|Metazoa
Sco18g00640.1	33208|Metazoa
Sco06g01220.1	33154|Opisthokonta
Sco13g12640.1	33208|Metazoa
Sco16g06270.1	33208|Metazoa
Sco19g14030.1	33208|Metazoa
Sco12g08070.1	33208|Metazoa
Sco17g09190.1	33208|Metazoa
Sco19g08780.1	33208|Metazoa
Sco15g01170.1	2759|Eukaryota
Sco06g10160.1	33208|Metazoa
Sco11g09840.1	33208|Metazoa
Sco16g13440.1	33208|Metazoa
Sco13g01210.1	33208|Metazoa
Sco06g07640.1	33208|Metazoa
Sco04g02410.1	33208|Metazoa
Sco16g09930.1	33208|Metazoa
Sco05g01900.1	33208|Metazoa
Sco12g13600.1	33208|Metazoa
Sco04g10330.1	33208|Metazoa
Sco17g05140.1	33208|Metazoa
Sco03g09600.1	33208|Metazoa
Sco17g08430.1	33208|Metazoa
Sco15g05740.1	33208|Metazoa
Sco03g06910.1	33208|Metazoa
Sco05g11690.1	33208|Metazoa
Sco12g08390.1	33208|Metazoa
Sco08g01290.1	33208|Metazoa
Sco02g07520.1	33208|Metazoa
Sco04g03790.1	33208|Metazoa
Sco17g08600.1	33208|Metazoa
Sco13g11670.1	1117|Cyanobacteria
Sco09g02450.1	33208|Metazoa
Sco14g17190.1	33208|Metazoa
Sco11g04680.1	33208|Metazoa
Sco01g04050.1	33208|Metazoa
Sco12g14780.1	33208|Metazoa
Sco14g11750.1	33208|Metazoa
Sco05g07530.1	33208|Metazoa
Sco18g06900.1	33208|Metazoa
Sco07g03620.1	33208|Metazoa
Sco12g02520.1	2759|Eukaryota
Sco14g15680.1	33208|Metazoa
Sco14g13900.1	33208|Metazoa
Sco11g09810.1	33208|Metazoa
Sco07g01340.1	33208|Metazoa
Sco16g13630.1	33208|Metazoa
Sco03g08490.1	33208|Metazoa
Sco04g04670.1	33208|Metazoa
Sco15g04300.1	33208|Metazoa
Sco02g01940.1	33208|Metazoa
Sco10g01450.1	33208|Metazoa
Sco02g08140.1	33208|Metazoa
Sco19g03790.1	2759|Eukaryota
Sco09g05680.1	33208|Metazoa
Sco13g12160.1	33208|Metazoa
Sco12g06230.1	33208|Metazoa
Sco12g00690.1	33208|Metazoa
Sco15g03850.1	33208|Metazoa
Sco10g04120.1	33208|Metazoa
Sco03g04440.1	33208|Metazoa
Sco19g12310.1	33208|Metazoa
Sco19g10740.1	33208|Metazoa
Sco01g05150.1	33208|Metazoa
Sco07g01720.1	33154|Opisthokonta
Sco19g10850.1	33208|Metazoa
Sco08g03580.1	33208|Metazoa
Sco06g09600.1	33208|Metazoa
Sco14g00480.1	33208|Metazoa
Sco14g13450.1	33208|Metazoa
Sco07g01790.1	33208|Metazoa
Sco02g04850.1	33208|Metazoa
Sco13g05680.1	33208|Metazoa
Sco01g05900.1	33208|Metazoa
Sco19g11910.1	33208|Metazoa
Sco18g03570.1	33208|Metazoa
Sco19g14740.1	33208|Metazoa
Sco01g07890.1	33208|Metazoa
Sco14g02340.1	33208|Metazoa
Sco03g05630.1	33208|Metazoa
Sco01g09810.1	33208|Metazoa
Sco06g08740.1	33208|Metazoa
Sco02g09980.1	33208|Metazoa
Sco14g05480.1	33208|Metazoa
Sco15g01080.1	33208|Metazoa
Sco13g07450.1	33208|Metazoa
Sco17g14030.1	33208|Metazoa
Sco13g05560.1	33208|Metazoa
Sco14g09120.1	33208|Metazoa
Sco06g10820.1	33208|Metazoa
Sco17g17850.1	33208|Metazoa
Sco17g19470.1	33208|Metazoa
Sco12g03270.1	33154|Opisthokonta
Sco19g02910.1	33208|Metazoa
Sco15g04040.1	33208|Metazoa
Sco04g03260.1	33208|Metazoa
Sco07g01190.1	33208|Metazoa
Sco05g05770.1	33208|Metazoa
Sco19g14360.1	33208|Metazoa
Sco11g09060.1	33208|Metazoa
Sco07g09050.1	33208|Metazoa
Sco05g10400.1	33208|Metazoa
Sco08g02880.1	33208|Metazoa
Sco15g12320.1	33208|Metazoa
Sco04g04040.1	33208|Metazoa
Sco05g00160.1	33208|Metazoa
Sco01g08580.1	33208|Metazoa
Sco12g02810.1	33208|Metazoa
Sco14g05870.1	33208|Metazoa
Sco18g02960.1	33208|Metazoa
Sco06g10390.1	33208|Metazoa
Sco12g00910.1	33208|Metazoa
Sco04g06270.1	33208|Metazoa
Sco10g01130.1	33208|Metazoa
Sco13g12360.1	33208|Metazoa
Sco05g02110.1	33208|Metazoa
Sco18g09490.1	33208|Metazoa
Sco06g12120.1	2759|Eukaryota
Sco03g07030.1	33208|Metazoa
Sco04g07780.1	33208|Metazoa
Sco13g00880.1	33208|Metazoa
Sco09g06010.1	33090|Viridiplantae
Sco08g03980.1	33208|Metazoa
Sco03g09940.1	33208|Metazoa
Sco07g03910.1	33208|Metazoa
Sco09g04890.1	33208|Metazoa
Sco16g02850.1	33208|Metazoa
Sco19g02500.1	33208|Metazoa
Sco02g06090.1	33208|Metazoa
Sco03g04900.1	33208|Metazoa
Sco02g07400.1	33208|Metazoa
Sco14g08050.1	33208|Metazoa
Sco07g05910.1	33208|Metazoa
Sco10g03220.1	33208|Metazoa
Sco15g05560.1	33208|Metazoa
Sco05g01790.1	33208|Metazoa
Sco13g00510.1	33208|Metazoa
Sco02g01140.1	33208|Metazoa
Sco08g07920.1	33208|Metazoa
Sco17g16760.1	33208|Metazoa
Sco16g11660.1	33208|Metazoa
Sco03g02320.1	33208|Metazoa
Sco08g08780.1	33208|Metazoa
Sco09g03710.1	33208|Metazoa
Sco05g11420.1	33208|Metazoa
Sco13g09040.1	33208|Metazoa
Sco04g01210.1	33154|Opisthokonta
Sco05g01580.1	33208|Metazoa
Sco11g11890.1	33208|Metazoa
Sco13g00590.1	33208|Metazoa
Sco16g00300.1	33208|Metazoa
Sco19g04310.1	33208|Metazoa
Sco14g02700.1	33208|Metazoa
Sco15g05670.1	33208|Metazoa
Sco18g07660.1	33208|Metazoa
Sco12g10790.1	33208|Metazoa
Sco19g10760.1	33208|Metazoa
Sco11g11930.1	33208|Metazoa
Sco13g02230.1	33208|Metazoa
Sco06g10640.1	33208|Metazoa
Sco08g04500.1	33208|Metazoa
Sco06g06330.1	33208|Metazoa
Sco04g05500.1	33208|Metazoa
Sco19g01090.1	33208|Metazoa
Sco01g00120.1	2759|Eukaryota
Sco14g16320.1	35493|Streptophyta
Sco03g11170.1	33208|Metazoa
Sco03g04460.1	33208|Metazoa
Sco14g09860.1	33208|Metazoa
Sco14g01740.1	33208|Metazoa
Sco11g04570.1	33208|Metazoa
Sco13g10870.1	33208|Metazoa
Sco14g10930.1	33208|Metazoa
Sco01g00320.1	33208|Metazoa
Sco17g14410.1	33208|Metazoa
Sco07g06610.1	33208|Metazoa
Sco13g14510.1	33208|Metazoa
Sco01g01250.1	33208|Metazoa
Sco06g01960.1	33208|Metazoa
Sco01g07800.1	33208|Metazoa
Sco16g01830.1	33208|Metazoa
Sco09g00990.1	33208|Metazoa
Sco16g10590.1	33208|Metazoa
Sco05g10520.1	33154|Opisthokonta
Sco10g08750.1	33208|Metazoa
Sco04g03330.1	33208|Metazoa
Sco12g12260.1	33208|Metazoa
Sco10g00510.1	33208|Metazoa
Sco13g06240.1	7029.ACYPI083075-PA|-
Sco12g05650.1	33208|Metazoa
Sco19g13180.1	33208|Metazoa
Sco02g07830.1	33208|Metazoa
Sco13g06720.1	33208|Metazoa
Sco04g10670.1	2759|Eukaryota
Sco17g05630.1	33208|Metazoa
Sco12g13190.1	33208|Metazoa
Sco01g09880.1	33208|Metazoa
Sco14g09920.1	33208|Metazoa
Sco06g00730.1	33154|Opisthokonta
Sco09g01000.1	33208|Metazoa
Sco02g05270.1	33208|Metazoa
Sco06g05900.1	33208|Metazoa
Sco17g20450.1	33208|Metazoa
Sco04g06300.1	2759|Eukaryota
Sco14g07830.1	33208|Metazoa
Sco12g00930.1	33208|Metazoa
Sco17g01580.1	33208|Metazoa
Sco05g00660.1	33208|Metazoa
Sco17g08300.1	33208|Metazoa
Sco01g05510.1	33208|Metazoa
Sco10g07660.1	33208|Metazoa
Sco01g04140.1	33208|Metazoa
Sco19g14850.1	33208|Metazoa
Sco14g17310.1	33208|Metazoa
Sco16g09180.1	33208|Metazoa
Sco14g13540.1	33208|Metazoa
Sco03g06810.1	33208|Metazoa
Sco12g03260.1	33154|Opisthokonta
Sco03g00060.1	33208|Metazoa
Sco17g00100.1	33208|Metazoa
Sco10g01890.1	33208|Metazoa
Sco17g17320.1	91061|Bacilli
Sco01g06830.1	33208|Metazoa
Sco04g07910.1	33208|Metazoa
Sco19g02340.1	33208|Metazoa
Sco14g09450.1	33208|Metazoa
Sco12g03480.1	33208|Metazoa
Sco07g04580.1	33208|Metazoa
Sco05g10900.1	33208|Metazoa
Sco11g08850.1	33208|Metazoa
Sco04g04090.1	33208|Metazoa
Sco14g08770.1	33208|Metazoa
Sco03g13180.1	33208|Metazoa
Sco12g13770.1	33208|Metazoa
Sco02g04620.1	33208|Metazoa
Sco05g04570.1	33208|Metazoa
Sco17g03350.1	33208|Metazoa
Sco04g06630.1	4751|Fungi
Sco16g04560.1	33208|Metazoa
Sco04g03290.1	33208|Metazoa
Sco07g00940.1	33208|Metazoa
Sco19g12270.1	33208|Metazoa
Sco13g07520.1	33208|Metazoa
Sco17g18370.1	33208|Metazoa
Sco07g07450.1	33208|Metazoa
Sco17g07580.1	33208|Metazoa
Sco11g06080.1	33208|Metazoa
Sco06g12370.1	33208|Metazoa
Sco15g10170.1	33208|Metazoa
Sco12g08750.1	33208|Metazoa
Sco06g12550.1	33208|Metazoa
Sco05g09590.1	33208|Metazoa
Sco19g04520.1	33208|Metazoa
Sco05g11060.1	33208|Metazoa
Sco10g03480.1	33208|Metazoa
Sco03g08360.1	33208|Metazoa
Sco12g06020.1	33208|Metazoa
Sco15g07090.1	33208|Metazoa
Sco07g01830.1	33208|Metazoa
Sco01g08430.1	33208|Metazoa
Sco17g19420.1	33208|Metazoa
Sco01g02360.1	33208|Metazoa
Sco19g15050.1	33208|Metazoa
Sco17g00350.1	33208|Metazoa
Sco05g11100.1	33208|Metazoa
Sco15g09840.1	33208|Metazoa
Sco11g08150.1	33208|Metazoa
Sco12g03540.1	33208|Metazoa
Sco19g03780.1	33208|Metazoa
Sco15g11870.1	33208|Metazoa
Sco05g11470.1	33208|Metazoa
Sco08g03110.1	33208|Metazoa
Sco10g04010.1	33208|Metazoa
Sco01g04370.1	33208|Metazoa
Sco04g00740.1	33208|Metazoa
Sco09g03080.1	33208|Metazoa
Sco07g06690.1	33208|Metazoa
Sco15g11960.1	2759|Eukaryota
Sco08g09340.1	33208|Metazoa
Sco10g01770.1	33208|Metazoa
Sco12g07440.1	33208|Metazoa
Sco17g19780.1	33208|Metazoa
Sco02g00840.1	33208|Metazoa
Sco05g04160.1	33208|Metazoa
Sco17g15940.1	33208|Metazoa
Sco13g15540.1	33208|Metazoa
Sco19g00480.1	33208|Metazoa
Sco16g05860.1	33208|Metazoa
Sco01g01420.1	33208|Metazoa
Sco12g01780.1	33208|Metazoa
Sco17g06310.1	33208|Metazoa
Sco14g16810.1	33208|Metazoa
Sco14g16350.1	33208|Metazoa
Sco18g00810.1	33208|Metazoa
Sco14g16060.1	33208|Metazoa
Sco12g07990.1	33208|Metazoa
Sco15g02890.1	33208|Metazoa
Sco08g00420.1	33208|Metazoa
Sco07g08710.1	33208|Metazoa
Sco19g10820.1	33208|Metazoa
Sco02g04340.1	33208|Metazoa
Sco16g03390.1	33208|Metazoa
Sco19g15570.1	33208|Metazoa
Sco13g12510.1	33208|Metazoa
Sco16g11270.1	33208|Metazoa
Sco14g16220.1	33208|Metazoa
Sco16g02060.1	33208|Metazoa
Sco19g16340.1	33154|Opisthokonta
Sco16g13160.1	33208|Metazoa
Sco05g01090.1	2759|Eukaryota
Sco12g05470.1	33208|Metazoa
Sco03g10850.1	33208|Metazoa
Sco03g06270.1	33208|Metazoa
Sco07g05610.1	33208|Metazoa
Sco01g11320.1	33208|Metazoa
Sco17g03940.1	33208|Metazoa
Sco01g02630.1	33208|Metazoa
Sco05g11110.1	33208|Metazoa
Sco13g15090.1	33208|Metazoa
Sco06g07300.1	2759|Eukaryota
Sco11g03380.1	33208|Metazoa
Sco14g17180.1	33208|Metazoa
Sco19g05330.1	33208|Metazoa
Sco17g01210.1	33208|Metazoa
Sco17g11750.1	33208|Metazoa
Sco17g10040.1	33208|Metazoa
Sco18g08340.1	33208|Metazoa
Sco19g05660.1	33208|Metazoa
Sco15g01580.1	33208|Metazoa
Sco14g15060.1	7668.SPU_001034-tr|-
Sco05g03990.1	33208|Metazoa
Sco12g09520.1	33208|Metazoa
Sco11g00360.1	33208|Metazoa
Sco19g16270.1	33208|Metazoa
Sco05g05050.1	33208|Metazoa
Sco05g04150.1	33208|Metazoa
Sco14g09720.1	33208|Metazoa
Sco19g16190.1	33208|Metazoa
Sco12g06910.1	33208|Metazoa
Sco18g03290.1	33208|Metazoa
Sco15g00910.1	33208|Metazoa
Sco02g07860.1	33208|Metazoa
Sco17g14960.1	33208|Metazoa
Sco14g11600.1	33208|Metazoa
Sco14g07320.1	33208|Metazoa
Sco10g04180.1	33208|Metazoa
Sco07g01820.1	33208|Metazoa
Sco14g09640.1	33208|Metazoa
Sco17g12470.1	33208|Metazoa
Sco14g03100.1	33208|Metazoa
Sco17g06200.1	2759|Eukaryota
Sco14g01180.1	33208|Metazoa
Sco03g04990.1	33208|Metazoa
